date_time,stid,relative_humidity_high,air_temp_high,heat_index_high,relative_humidity_low,air_temp_low,heat_index_low,lon,lat,geometry
2020-01-07,KLAX,52.11,78.8,77.06667000000002,11.65,55.4,51.96446,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-08,KLAX,93.55,64.4,63.33838000000001,52.03,50.0,48.53567,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-09,KLAX,77.07,60.98,59.75579,44.78,53.6,51.79537,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-10,KLAX,81.61,66.2,64.66555,39.75,46.4,44.304480000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-11,KLAX,81.61,62.96,61.78305,58.03,48.2,45.82435,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-12,KLAX,82.74,62.96,61.1368,42.03,48.2,46.54956000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-13,KLAX,82.82,62.6,61.164269999999995,51.76,50.0,48.53567,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-14,KLAX,87.28,62.6,61.3471,58.55,48.2,46.05136,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-15,KLAX,87.28,64.4,62.98541000000001,51.76,46.4,44.304480000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-16,KLAX,87.48,60.8,59.549459999999996,54.89,48.2,46.822160000000004,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-17,KLAX,89.32,62.6,61.164269999999995,51.21,50.0,48.280460000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-18,KLAX,76.52,71.6,70.01334999999999,21.53,48.2,45.41075000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-19,KLAX,67.79,77.0,75.24459,16.46,51.8,48.30949,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-20,KLAX,87.85,66.2,64.52267,37.07,55.4,54.00802,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-21,KLAX,87.75,62.6,61.746129999999994,59.3,57.2,56.231950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-22,KLAX,82.82,64.4,63.53108,59.3,51.08,49.780539999999995,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-23,KLAX,82.88,69.8,68.96301,49.15,51.8,50.52225,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-24,KLAX,87.75,71.6,70.12473999999999,30.82,51.8,50.52225,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-25,KLAX,100.0,64.94,63.99254,59.54,50.0,49.094500000000004,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-26,KLAX,87.75,62.6,61.54073999999999,63.18,57.02,55.914100000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-27,KLAX,87.66,66.92,65.87632,52.3,50.0,48.80686,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-28,KLAX,59.79,71.6,69.90853999999999,25.89,53.6,50.86336,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-29,KLAX,77.17,78.8,76.88713000000001,9.23,60.8,59.84215999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-30,KLAX,45.65,77.0,74.82535,8.88,51.8,48.43592,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-01-31,KLAX,67.57,80.6,79.22809,16.94,51.8,49.20907,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-01,KLAX,56.0,80.6,79.29248,18.22,57.2,54.292260000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-02,KLAX,77.17,71.6,70.01334999999999,30.82,53.6,51.387409999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-03,KLAX,74.59,62.96,60.53541,10.67,50.0,46.19648,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-04,KLAX,28.88,62.6,59.15266999999999,10.8,44.6,39.816089999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-05,KLAX,39.03,62.6,59.84215999999999,7.18,44.6,39.90492,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-06,KLAX,61.51,64.4,62.149750000000004,26.7,46.4,43.23006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-07,KLAX,81.61,64.4,63.156490000000005,48.59,48.2,45.82435,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-08,KLAX,100.0,64.4,63.156490000000005,55.67,50.0,48.53567,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-09,KLAX,82.14,62.6,61.3471,59.05,55.04,53.87099,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-10,KLAX,67.15,71.96,69.90853999999999,18.57,53.6,51.20175999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-11,KLAX,87.48,77.0,75.1285,12.47,50.0,48.040760000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-12,KLAX,72.23,68.0,66.02562,32.46,48.2,45.61097000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-13,KLAX,82.14,66.2,64.81689,39.46,51.08,49.49807,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-14,KLAX,87.66,66.2,64.9781,52.3,50.0,48.53567,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-15,KLAX,93.45,64.4,63.53108,55.15,48.2,46.54956000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-16,KLAX,93.6,66.2,65.14871000000001,48.87,51.8,50.79156,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-17,KLAX,93.6,64.4,63.53108,59.54,50.0,48.80686,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-18,KLAX,93.65,68.0,67.14093,56.19,55.04,54.44627,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-19,KLAX,80.21,66.2,65.33013,55.93,57.2,55.996950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-20,KLAX,93.6,77.0,76.10610000000001,33.92,53.6,52.508359999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-21,KLAX,83.36,78.8,77.44173,22.33,55.4,53.37963,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-22,KLAX,80.37,68.0,67.14093,48.59,57.2,55.996950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-23,KLAX,77.01,64.4,63.33838000000001,55.41,55.4,54.00802,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-24,KLAX,82.88,66.2,65.33013,55.41,51.08,49.62403,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-25,KLAX,87.75,78.8,77.602,19.33,51.8,50.79156,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-26,KLAX,48.59,80.96,78.83799,9.09,55.4,52.42459,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-27,KLAX,36.77,84.2,81.25183349648667,10.36,57.2,54.062430000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-28,KLAX,40.65,87.8,83.56003687312875,8.55,64.04,61.389970000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-02-29,KLAX,82.4,75.2,73.89533,22.06,57.2,56.48058,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-01,KLAX,77.01,64.4,63.735530000000004,44.78,57.02,54.899840000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-02,KLAX,71.47,75.2,73.08552,13.12,51.8,49.80503,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-03,KLAX,43.19,80.6,78.96066,11.53,60.8,57.44668,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-04,KLAX,87.75,71.6,70.6455,37.66,55.04,54.30903,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-05,KLAX,87.66,66.2,65.52189,59.79,55.4,54.76002,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-06,KLAX,93.7,66.2,65.52189,63.64,53.6,52.77578999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-07,KLAX,74.3,64.4,63.156490000000005,52.03,57.02,55.776050000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-08,KLAX,87.48,64.4,62.98541000000001,45.36,51.8,50.52225,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-09,KLAX,71.27,73.4,71.80300000000001,27.03,51.8,50.02969,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-10,KLAX,88.11,69.8,68.25002,32.76,57.2,56.74425000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-11,KLAX,87.85,69.8,69.31269,52.83,59.0,58.72895,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-12,KLAX,87.85,66.2,65.52189,63.18,55.4,54.49447,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-13,KLAX,87.75,60.8,60.20699,67.15,53.6,52.77578999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-14,KLAX,93.7,62.6,61.746129999999994,67.79,57.02,55.996950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-15,KLAX,87.66,64.04,62.409870000000005,48.04,53.6,52.508359999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-16,KLAX,71.85,64.4,62.67192000000001,45.36,53.96,52.303700000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-17,KLAX,87.66,60.8,58.999559999999995,44.49,46.4,44.304480000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-18,KLAX,71.08,62.96,61.1368,36.18,48.2,45.82435,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-19,KLAX,71.66,62.6,61.164269999999995,39.16,51.8,50.02969,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-20,KLAX,81.88,64.4,63.156490000000005,48.59,51.08,49.62403,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-21,KLAX,72.04,66.2,64.9781,50.37,57.02,55.664060000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-22,KLAX,81.75,69.98,68.98711000000002,40.34,51.8,50.26845,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-23,KLAX,93.7,64.4,63.33838000000001,52.03,57.02,55.776050000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-24,KLAX,82.95,64.4,63.33838000000001,55.67,53.06,51.964650000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-25,KLAX,67.15,62.96,61.58048,51.76,57.02,55.36984,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-26,KLAX,61.76,62.6,61.164269999999995,33.05,48.2,45.61097000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-27,KLAX,62.48,64.4,62.67192000000001,29.06,51.8,48.57128,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-28,KLAX,76.81,64.4,63.156490000000005,48.31,50.0,48.040760000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-29,KLAX,81.75,66.2,64.9781,48.59,51.08,49.62403,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-30,KLAX,81.88,69.8,68.80321,40.34,51.8,50.26845,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-03-31,KLAX,82.14,71.96,70.78158999999998,40.63,55.4,54.24396,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-01,KLAX,87.85,69.8,69.31269,52.3,57.2,56.48058,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-02,KLAX,77.69,69.8,68.96301,52.3,59.0,57.98588,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-03,KLAX,82.14,66.2,65.33013,48.87,53.6,52.25644,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-04,KLAX,82.01,66.2,65.33013,52.3,55.4,54.00802,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-05,KLAX,77.01,64.4,63.53108,52.03,57.2,55.996950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-06,KLAX,87.75,62.6,61.3471,59.05,55.4,54.76002,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-07,KLAX,82.14,66.2,64.81689,48.21,55.4,54.00802,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-08,KLAX,87.66,62.6,61.164269999999995,48.31,51.8,50.52225,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-09,KLAX,87.66,60.8,59.17205,54.89,51.8,50.26845,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-10,KLAX,87.57,66.2,64.81689,45.65,51.8,50.26845,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-11,KLAX,81.88,68.0,67.32141,55.41,51.8,50.26845,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-12,KLAX,80.21,64.4,63.53108,59.54,59.0,58.12453,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-13,KLAX,87.75,64.94,64.20874,63.64,57.2,56.48058,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-14,KLAX,82.14,66.92,66.18276,58.71,55.04,53.99507,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-15,KLAX,77.61,78.8,77.44173,16.94,55.04,53.13779,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-16,KLAX,87.85,71.6,70.9557,46.5,55.04,54.14923,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-17,KLAX,82.14,66.2,65.33013,52.03,57.2,56.231950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-18,KLAX,74.59,66.2,65.33013,52.27,60.08,59.29373,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-19,KLAX,77.01,66.2,65.33013,48.87,59.0,57.76592,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-20,KLAX,82.14,66.92,65.98113000000001,56.79,57.2,56.231950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-21,KLAX,82.14,69.8,69.13268000000001,52.57,57.2,56.231950000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-22,KLAX,82.14,73.4,72.63866000000002,46.78,57.02,56.20597000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-23,KLAX,82.52,86.0,84.99087988819895,22.86,60.8,60.452799999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-24,KLAX,77.48,80.96,80.56960026603964,39.11,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-25,KLAX,83.69,84.2,83.48492655048074,20.35,64.04,64.07743,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-26,KLAX,93.84,73.4,73.29525000000001,56.95,57.2,56.74425000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-27,KLAX,89.67,73.4,73.11665,56.95,60.8,60.71318,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-28,KLAX,88.11,75.2,75.28606,56.95,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-29,KLAX,93.84,71.6,71.49337999999999,64.54,62.06,62.02257,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-04-30,KLAX,83.62,69.8,69.50304,64.32,62.06,61.89332,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-01,KLAX,83.62,71.96,71.54063999999998,53.1,62.06,61.74339,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-02,KLAX,83.49,73.4,73.11665,49.7,60.8,60.452799999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-03,KLAX,82.27,71.6,71.30396999999999,56.44,59.0,58.46669,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-04,KLAX,77.69,73.94,73.64578999999999,43.76,59.0,58.21947,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-05,KLAX,72.6,80.6,80.2993200408157,31.97,62.6,61.963739999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-06,KLAX,72.6,86.0,83.227401257559,25.06,62.6,61.746129999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-07,KLAX,78.12,87.8,85.40159177430385,29.16,64.4,63.952200000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-08,KLAX,93.89,78.8,78.76666000000002,44.61,62.6,62.69694,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-09,KLAX,88.11,73.4,73.48372,56.95,64.4,64.42455000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-10,KLAX,88.02,71.6,71.30396999999999,56.7,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-11,KLAX,77.33,69.98,69.34948000000001,55.0,62.06,61.36692,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-12,KLAX,72.6,71.6,71.30396999999999,55.41,59.0,57.98588,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-13,KLAX,77.17,71.6,70.9557,43.48,59.0,58.21947,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-14,KLAX,82.14,73.4,72.94792000000001,46.78,57.2,56.48058,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-15,KLAX,87.94,73.4,72.78859000000001,49.7,59.0,58.46669,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-16,KLAX,82.27,73.4,72.94792000000001,49.97,59.0,58.46669,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-17,KLAX,83.49,75.2,74.78175,50.25,60.08,59.557869999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-18,KLAX,100.0,69.98,69.76120000000002,60.27,62.06,61.84444,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-19,KLAX,82.14,68.0,66.81005,45.14,55.4,54.00802,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-20,KLAX,93.6,68.0,67.32141,48.87,53.6,53.0592,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-21,KLAX,82.27,73.4,72.63866000000002,43.48,57.2,56.48058,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-22,KLAX,87.94,75.2,74.63182,44.05,59.0,58.72895,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-23,KLAX,83.49,69.8,69.31269,52.83,59.0,57.98588,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-24,KLAX,87.85,69.98,69.54876000000002,60.27,59.0,58.46669,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-25,KLAX,89.58,69.8,69.50304,60.27,59.0,58.72895,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-26,KLAX,100.0,69.8,69.31269,60.27,57.2,57.32000000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-27,KLAX,100.0,69.8,69.50304,64.32,57.2,57.023900000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-28,KLAX,93.75,68.0,67.71527,68.41,59.0,58.97758,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-29,KLAX,89.67,68.0,67.71527,68.41,60.08,59.8394,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-30,KLAX,82.4,71.6,70.9557,49.7,60.08,59.29373,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-05-31,KLAX,93.7,69.8,69.31269,60.27,57.2,57.023900000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-01,KLAX,89.63,73.94,73.29563999999999,46.78,60.08,59.70921,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-02,KLAX,83.49,75.2,74.94014,47.06,60.08,59.70921,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-03,KLAX,87.94,78.8,78.61767,47.33,60.8,60.71318,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-04,KLAX,88.11,73.94,73.83801999999999,56.95,62.06,61.84444,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-05,KLAX,77.48,71.6,71.49337999999999,56.44,64.04,63.423190000000005,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-06,KLAX,83.69,69.8,69.13268000000001,56.19,62.06,61.74339,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-07,KLAX,87.75,71.96,71.01517999999999,40.63,57.2,56.74425000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-08,KLAX,63.87,84.2,81.25183349648667,11.85,64.4,61.83532,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-09,KLAX,40.92,93.2,87.18486906127876,6.17,62.6,60.044259999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-10,KLAX,40.5,89.6,85.35325597443102,9.78,66.2,63.828950000000006,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-11,KLAX,77.95,80.6,80.08244780495468,32.25,64.04,63.667590000000004,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-12,KLAX,88.02,71.6,71.30396999999999,60.27,60.8,60.452799999999996,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-13,KLAX,87.94,73.4,72.49672000000001,43.48,59.0,58.72895,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-14,KLAX,82.4,73.4,72.94792000000001,53.1,59.0,58.21947,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-15,KLAX,87.94,73.4,73.11665,53.36,60.8,60.71318,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-16,KLAX,82.52,71.6,71.1249,56.7,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-17,KLAX,82.52,73.4,72.94792000000001,49.97,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-18,KLAX,80.37,69.8,69.50304,60.03,62.06,61.60051,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-19,KLAX,82.52,69.98,69.66297000000002,60.03,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-20,KLAX,82.52,69.8,69.50304,60.27,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-21,KLAX,82.52,71.6,71.30396999999999,56.7,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-22,KLAX,83.62,73.4,73.48372,60.75,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-23,KLAX,93.84,71.6,71.69407,64.54,62.06,62.02257,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-24,KLAX,89.67,69.8,69.70467000000001,64.32,60.8,60.71318,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-25,KLAX,82.65,71.6,71.49337999999999,64.32,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-26,KLAX,83.62,69.98,69.88293000000002,64.32,62.06,61.89332,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-27,KLAX,89.71,71.6,71.30396999999999,60.51,60.8,60.71318,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-28,KLAX,83.69,69.8,69.70467000000001,64.32,64.04,63.785560000000004,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-29,KLAX,83.62,71.6,71.1249,53.1,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-06-30,KLAX,77.86,71.6,71.30396999999999,56.7,62.06,61.36974,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-01,KLAX,82.52,69.98,69.76120000000002,64.32,62.6,62.194509999999994,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-02,KLAX,82.52,73.4,72.94792000000001,53.36,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-03,KLAX,89.67,71.96,71.73897999999998,60.51,60.8,60.71318,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-04,KLAX,83.69,75.2,75.47406000000001,56.95,62.06,61.74339,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-05,KLAX,93.89,78.8,79.09143,44.61,62.6,62.970479999999995,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-06,KLAX,100.0,78.8,78.76666000000002,50.19,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-07,KLAX,88.11,75.2,75.47406000000001,56.7,64.04,63.667590000000004,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-08,KLAX,88.11,75.2,75.28606,44.12,62.6,62.43843999999999,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-09,KLAX,83.69,73.94,73.948,62.0,64.04,63.92844000000001,-118.38889,33.93806,POINT (-118.38889 33.93806)
2020-07-10,KLAX,93.84,75.2,75.47406000000001,60.98,62.6,62.69694,-118.38889,33.93806,POINT (-118.38889 33.93806)
